# Time	forces(pressure, viscous) moment(pressure, viscous)
0.06	(((303.41007 105.31286 -3.5159179e-16) (4.3019806 0.79837947 1.348946e-16)) ((-5.2656429 15.170504 -3.7609442e-10) (-0.039918974 0.21509903 0.018829861)))
0.0605	(((307.6427 111.94917 -3.4482652e-16) (4.3237997 0.93915951 1.341789e-16)) ((-5.5974584 15.382135 -3.9990926e-10) (-0.046957975 0.21618998 0.024212845)))
0.061	(((311.80204 111.85425 -3.3888538e-16) (4.3503062 1.0310438 1.3317182e-16)) ((-5.5927124 15.590102 -4.5779917e-10) (-0.051552189 0.21751531 0.028228094)))
0.0615	(((315.50435 104.46991 -3.3467898e-16) (4.3804472 1.0628473 1.3228167e-16)) ((-5.2234957 15.775218 -4.878715e-10) (-0.053142363 0.21902236 0.03049806)))
0.062	(((317.75071 90.512341 -3.3325094e-16) (4.4074511 1.0312691 1.31148e-16)) ((-4.525617 15.887536 -4.8064806e-10) (-0.051563454 0.22037255 0.031041094)))
0.0625	(((318.15022 70.041544 -3.3518215e-16) (4.4249073 0.93324992 1.2990247e-16)) ((-3.5020772 15.907511 -4.2976568e-10) (-0.046662496 0.22124537 0.029802208)))
0.063	(((316.91662 43.539563 -3.4145787e-16) (4.4321717 0.76320007 1.3072194e-16)) ((-2.1769782 15.845831 -3.179626e-10) (-0.038160003 0.22160859 0.025810268)))
0.0635	(((314.32839 11.419124 -3.5248077e-16) (4.4273181 0.52253361 1.3244916e-16)) ((-0.57095619 15.71642 -1.0439655e-10) (-0.02612668 0.22136591 0.018942555)))
0.064	(((311.71667 -24.723848 -3.6660026e-16) (4.412934 0.22145287 1.3322635e-16)) ((1.2361924 15.585833 1.9586065e-10) (-0.011072644 0.2206467 0.0094668128)))
0.0645	(((310.80916 -62.096908 -3.8198827e-16) (4.4025342 -0.11421138 1.3383586e-16)) ((3.1048454 15.540458 5.2789448e-10) (0.005710569 0.22012671 -0.0010396332)))
0.065	(((311.57149 -97.331982 -3.9633666e-16) (4.3977284 -0.46354365 1.3434359e-16)) ((4.8665991 15.578575 9.1181186e-10) (0.023177182 0.21988642 -0.011952115)))
0.0655	(((314.6163 -127.67681 -4.0845421e-16) (4.4069608 -0.79663992 1.3452437e-16)) ((6.3838407 15.730815 1.1385809e-09) (0.039831996 0.22034804 -0.021679949)))
0.066	(((320.18075 -150.32642 -4.1830823e-16) (4.4280222 -1.0872943 1.357584e-16)) ((7.516321 16.009038 1.2422969e-09) (0.054364713 0.22140111 -0.029550959)))
0.0665	(((327.1316 -163.0205 -4.2489699e-16) (4.4695388 -1.3177015 1.3649632e-16)) ((8.1510249 16.35658 1.4179887e-09) (0.065885075 0.22347694 -0.036420626)))
0.067	(((334.65966 -165.22429 -4.2953113e-16) (4.5121727 -1.4701442 1.3966839e-16)) ((8.2612144 16.732983 1.5851393e-09) (0.073507211 0.22560864 -0.041009138)))
0.0675	(((341.09121 -155.7531 -4.3164853e-16) (4.5577905 -1.5306617 1.4187214e-16)) ((7.7876551 17.054561 1.5580228e-09) (0.076533087 0.22788953 -0.043739119)))
0.068	(((344.98272 -135.21137 -4.3374733e-16) (4.5982741 -1.4845343 1.4357772e-16)) ((6.7605684 17.249136 1.5531607e-09) (0.074226715 0.22991371 -0.043324357)))
0.0685	(((345.36277 -103.85784 -4.3619422e-16) (4.6201526 -1.3279751 1.4450648e-16)) ((5.1928921 17.268139 1.5244377e-09) (0.066398754 0.23100763 -0.039746419)))
0.069	(((342.67465 -62.768756 -4.3748454e-16) (4.6271949 -1.0545806 1.4844759e-16)) ((3.1384378 17.133733 1.3284952e-09) (0.052729029 0.23135974 -0.03134534)))
0.0695	(((337.81315 -13.780139 -4.3412497e-16) (4.6173687 -0.6867861 1.4984581e-16)) ((0.68900695 16.890658 8.7362355e-10) (0.034339305 0.23086843 -0.01968247)))
0.07	(((332.91728 38.704505 -4.2693921e-16) (4.6017666 -0.24948866 1.5149898e-16)) ((-1.9352252 16.645864 4.9908554e-10) (0.012474433 0.23008833 -0.0060860337)))
0.0705	(((329.97711 90.788568 -4.1693135e-16) (4.5894673 0.22297022 1.5275266e-16)) ((-4.5394284 16.498856 2.4735175e-10) (-0.011148511 0.22947337 0.0077551953)))
0.071	(((330.15225 138.28713 -4.0428274e-16) (4.59129 0.69968878 1.5122429e-16)) ((-6.9143567 16.507612 -3.2017913e-10) (-0.034984439 0.2295645 0.021473847)))
0.0715	(((333.85686 177.1387 -3.8971455e-16) (4.6051074 1.1394927 1.4918553e-16)) ((-8.8569348 16.692843 -8.1620431e-10) (-0.056974634 0.23025537 0.033783193)))
0.072	(((341.19078 203.11372 -3.7320546e-16) (4.6268453 1.502424 1.4699428e-16)) ((-10.155686 17.059539 -1.1325758e-09) (-0.075121199 0.23134227 0.042863728)))
