# Time	Cd	Cl	Cm
0.3255	790.6426	224.11632	0
0.326	772.13291	77.552146	0
0.3265	751.56157	-75.072506	0
0.327	733.66258	-218.91199	0
0.3275	721.75198	-345.51344	0
0.328	721.03525	-446.8915	0
0.3285	730.21558	-511.09251	0
0.329	748.54272	-534.38513	0
0.3295	771.5873	-521.52353	0
0.33	790.62249	-470.84266	0
0.3305	798.54585	-386.42633	0
0.331	793.94909	-269.3776	0
0.3315	778.70699	-128.26567	0
0.332	759.46024	25.13038	0
0.3325	740.95187	173.86858	0
0.333	725.85171	307.25911	0
0.3335	722.65672	419.8351	0
0.334	729.8834	498.39637	0
0.3345	746.67017	535.28237	0
0.335	768.93423	535.66693	0
0.3355	790.39358	499.68967	0
0.336	801.71005	428.47557	0
0.3365	800.74125	324.91129	0
0.337	787.08762	195.21718	0
0.3375	767.91011	44.97233	0
0.338	747.90789	-106.47142	0
0.3385	730.37656	-246.7959	0
0.339	720.75305	-369.11161	0
0.3395	721.90265	-463.78922	0
0.34	733.16577	-519.20576	0
0.3405	753.20856	-535.1557	0
0.341	775.92165	-514.43131	0
0.3415	793.58982	-455.68975	0
0.342	798.95554	-364.75014	0
0.3425	791.34438	-242.10407	0
0.343	775.08883	-97.092764	0
0.3435	755.61791	56.374357	0
0.344	737.43948	203.27072	0
0.3445	724.63571	333.24757	0
0.345	722.80449	438.30617	0
0.3455	732.85099	509.74944	0
0.346	750.79701	538.30207	0
0.3465	773.86067	531.88977	0
0.347	793.75576	488.18416	0
0.3475	802.51319	410.46397	0
0.348	798.83025	300.85131	0
0.3485	783.58541	166.39378	0
0.349	763.70696	14.302736	0
0.3495	744.2927	-136.02595	0
0.35	727.18242	-271.9621	0
0.3505	720.21177	-390.08604	0
0.351	723.0297	-477.2594	0
0.3515	736.95681	-524.9368	0
0.352	757.75387	-533.24124	0
0.3525	780.45874	-505.0184	0
0.353	795.84785	-438.86216	0
0.3535	798.80035	-341.37313	0
0.354	788.53355	-214.24019	0
0.3545	771.15328	-66.164002	0
0.355	751.59621	86.56816	0
0.3555	733.9752	230.86804	0
0.356	723.39837	357.06854	0
0.3565	724.1799	456.915	0
0.357	735.29054	517.96449	0
0.3575	755.20015	539.49254	0
0.358	778.03103	525.61802	0
0.3585	796.44562	474.32826	0
0.359	802.65315	390.31937	0
0.3595	796.20099	275.06465	0
0.36	779.84593	135.99372	0
0.3605	759.46697	-17.111728	0
0.361	740.58957	-165.64144	0
0.3615	725.15497	-298.74608	0
0.362	720.05598	-410.22044	0
0.3625	724.88492	-489.88309	0
0.363	741.26197	-529.90776	0
0.3635	762.75763	-530.61533	0
0.364	784.55243	-494.65027	0
0.3645	797.14851	-422.71568	0
0.365	797.66812	-317.91915	0
0.3655	785.3925	-185.61905	0
0.366	766.89653	-34.860495	0
0.3665	747.54423	116.47032	0
0.367	730.71667	257.82983	0
0.3675	722.52333	379.75259	0
0.368	725.41814	472.33582	0
0.3685	738.50869	525.10773	0
0.369	759.53486	539.19414	0
0.3695	782.57092	517.99281	0
0.37	799.53432	456.99093	0
0.3705	802.9982	367.58873	0
0.371	793.5704	247.71861	0
0.3715	776.05963	104.49933	0
0.372	755.3529	-48.549099	0
0.3725	736.99467	-194.81758	0
0.373	723.19217	-324.48125	0
0.3735	720.51527	-430.78881	0
0.374	727.8134	-502.72281	0
0.3745	744.71316	-532.75499	0
0.375	767.52797	-526.43255	0
0.3755	787.94565	-482.45762	0
0.376	798.01887	-403.8403	0
0.3765	796.01663	-292.14728	0
0.377	781.9848	-154.96345	0
0.3775	762.95419	-2.4562439	0
0.378	744.04614	147.60776	0
0.3785	728.12142	285.35535	0
0.379	722.55621	402.44397	0
0.3795	727.37982	486.50946	0
0.38	742.90833	531.44794	0
0.3805	764.56871	537.94938	0
0.381	787.00669	508.75196	0
0.3815	800.61693	443.09057	0
0.382	801.8827	345.28412	0
0.3825	790.10066	219.92387	0
0.383	771.44226	72.817471	0
0.3835	750.95004	-79.667583	0
0.384	733.11742	-222.98881	0
0.3845	721.54852	-348.98779	0
0.385	721.13909	-449.43619	0
0.3855	730.6361	-512.33662	0
0.386	749.20351	-534.52123	0
0.3865	772.21736	-520.46248	0
0.387	791.08114	-468.72869	0
0.3875	798.62388	-383.31675	0
0.388	793.5607	-265.41307	0
0.3885	778.15621	-123.68728	0
0.389	758.87313	29.78752	0
0.3895	740.4241	178.26483	0
0.39	725.59864	311.02024	0
0.3905	722.762	422.73745	0
0.391	730.29906	500.19014	0
0.3915	747.3337	535.87759	0
0.392	769.6559	535.19457	0
0.3925	790.90872	498.08047	0
0.393	801.8493	425.91085	0
0.3935	800.4825	321.41882	0
0.394	786.54156	191.02159	0
0.3945	767.2884	40.386812	0
0.395	747.38269	-110.89524	0
0.3955	729.90482	-250.67306	0
0.396	720.6297	-372.37136	0
0.3965	722.02417	-465.99229	0
0.397	733.65203	-520.25137	0
0.3975	753.87791	-535.08507	0
0.398	776.56235	-513.23389	0
0.3985	794.03982	-453.15139	0
0.399	799.01214	-361.39229	0
0.3995	790.98256	-238.05202	0
0.4	774.56931	-92.542094	0
0.4005	755.06438	60.889415	0
0.401	736.9336	207.45279	0
0.4015	724.48566	336.93406	0
0.402	723.15803	441.63571	0
0.4025	733.26357	511.36665	0
0.403	751.40081	538.68981	0
0.4035	774.48338	531.20841	0
0.404	794.15086	486.35566	0
0.4045	802.54573	407.66382	0
0.405	798.47666	297.16563	0
0.4055	783.07678	161.98098	0
0.406	763.11493	9.6656082	0
0.4065	743.77301	-140.48762	0
0.407	726.85674	-275.90583	0
0.4075	720.2719	-393.36526	0
0.408	723.29054	-479.33965	0
0.4085	737.63328	-525.98241	0
