# Time	forces(pressure, viscous) moment(pressure, viscous)
3.051	(((0.0019046551 -3.568417e-06 3.2752873e-22) (0.00053226727 -4.171925e-07 8.6927368e-23)) ((3.568417e-08 1.9046551e-05 1.0820525e-13) (4.171925e-09 5.3226727e-06 -2.5980728e-10)))
3.0515	(((0.00190464 -3.5675831e-06 3.2751979e-22) (0.00053226382 -4.1721379e-07 8.692706e-23)) ((3.5675831e-08 1.90464e-05 1.0821823e-13) (4.1721379e-09 5.3226382e-06 -2.6332802e-10)))
3.052	(((0.0019046249 -3.5667441e-06 3.2751086e-22) (0.00053226036 -4.1723468e-07 8.6926752e-23)) ((3.5667441e-08 1.9046249e-05 1.0823121e-13) (4.1723468e-09 5.3226036e-06 -2.6685582e-10)))
3.0525	(((0.0019046099 -3.5659001e-06 3.2750194e-22) (0.00053225691 -4.1725518e-07 8.6926444e-23)) ((3.5659001e-08 1.9046099e-05 1.0824419e-13) (4.1725518e-09 5.3225691e-06 -2.7039067e-10)))
3.053	(((0.0019045948 -3.565051e-06 3.2749302e-22) (0.00053225347 -4.1727529e-07 8.6926136e-23)) ((3.565051e-08 1.9045948e-05 1.0825717e-13) (4.1727529e-09 5.3225347e-06 -2.7393256e-10)))
3.0535	(((0.0019045798 -3.5641968e-06 3.2748411e-22) (0.00053225002 -4.1729501e-07 8.6925828e-23)) ((3.5641968e-08 1.9045798e-05 1.0827015e-13) (4.1729501e-09 5.3225002e-06 -2.7748146e-10)))
3.054	(((0.0019045647 -3.5633376e-06 3.2747521e-22) (0.00053224657 -4.1731433e-07 8.692552e-23)) ((3.5633376e-08 1.9045647e-05 1.0828313e-13) (4.1731433e-09 5.3224657e-06 -2.8103737e-10)))
3.0545	(((0.0019045497 -3.562473e-06 3.2746633e-22) (0.00053224313 -4.1733325e-07 8.6925212e-23)) ((3.562473e-08 1.9045497e-05 1.0829612e-13) (4.1733325e-09 5.3224313e-06 -2.8460027e-10)))
3.055	(((0.0019045347 -3.5616016e-06 3.2745745e-22) (0.00053223969 -4.1735178e-07 8.6924904e-23)) ((3.5616016e-08 1.9045347e-05 1.0830919e-13) (4.1735178e-09 5.3223969e-06 -2.8817013e-10)))
3.0555	(((0.0019045196 -3.560725e-06 3.2744858e-22) (0.00053223624 -4.173699e-07 8.6924596e-23)) ((3.560725e-08 1.9045196e-05 1.0832225e-13) (4.173699e-09 5.3223624e-06 -2.9174695e-10)))
3.056	(((0.0019045046 -3.5598434e-06 3.2743971e-22) (0.0005322328 -4.1738763e-07 8.6924288e-23)) ((3.5598434e-08 1.9045046e-05 1.0833532e-13) (4.1738763e-09 5.322328e-06 -2.9533071e-10)))
3.0565	(((0.0019044896 -3.5589568e-06 3.2743086e-22) (0.00053222936 -4.1740496e-07 8.692398e-23)) ((3.5589568e-08 1.9044896e-05 1.0834838e-13) (4.1740496e-09 5.3222936e-06 -2.9892138e-10)))
3.057	(((0.0019044746 -3.5580652e-06 3.2742201e-22) (0.00053222593 -4.1742189e-07 8.6923672e-23)) ((3.5580652e-08 1.9044746e-05 1.0836144e-13) (4.1742189e-09 5.3222593e-06 -3.0251897e-10)))
3.0575	(((0.0019044596 -3.5571685e-06 3.2741318e-22) (0.00053222249 -4.1743841e-07 8.6923364e-23)) ((3.5571685e-08 1.9044596e-05 1.0837449e-13) (4.1743841e-09 5.3222249e-06 -3.0612344e-10)))
3.058	(((0.0019044446 -3.5562668e-06 3.2740435e-22) (0.00053221905 -4.1745454e-07 8.6923056e-23)) ((3.5562668e-08 1.9044446e-05 1.0838754e-13) (4.1745454e-09 5.3221905e-06 -3.0973479e-10)))
